epoch,train_loss,val_r,val_rmse,val_ci
1,0.5768401122738953,0.42679602,0.878962061487504,0.6561767974694366
2,0.2696851986055049,0.5629947,0.776196155062743,0.7271009660596734
3,0.22694499051901978,0.58791393,0.7447564487978405,0.750064119004873
4,0.2120531963133329,0.5516607,0.7193296417201114,0.7557749850388988
5,0.20009040478158588,0.6274961,0.6618197997851797,0.765375737368556
6,0.19247838851792473,0.6355336,0.671313516961082,0.7658544926049414
7,0.18879903596687228,0.6282798,0.6867336423472085,0.7478156792339916
8,0.18867259140110532,0.64829504,0.6499166737845979,0.7711549970077798
9,0.18555987964140663,0.6519815,0.6448464287678433,0.7599555441566214
10,0.18343106634935666,0.6393138,0.6536541643156386,0.7505428742412584
11,0.18102453571709284,0.6497619,0.6440294335181558,0.7541164401128494
12,0.17863097599110983,0.6572278,0.6352120340960346,0.7716764982474139
13,0.18102660289682238,0.6648532,0.6329584777495706,0.7659827306146876
14,0.18031526100548112,0.6558806,0.6385424421553598,0.7722150978883474
15,0.1761862262009664,0.6640794,0.639649975024989,0.772163802684449
16,0.17472283395533417,0.66793364,0.6526054268652542,0.7697187312986236
17,0.17499325099765403,0.66559273,0.6320542160407181,0.7734718303838591
18,0.17417476972852652,0.6585319,0.6511971682171208,0.7569120287253142
19,0.17214907248975955,0.662729,0.637753657757817,0.7665726254595195
20,0.17263677532297125,0.65197325,0.6578948433775564,0.7689407540394974
21,0.170397540534535,0.65967727,0.6707476317313773,0.7638454304522527
22,0.17002560520454169,0.66229993,0.6384967482192028,0.7730016243481235
23,0.16839717338773325,0.68256545,0.6231469340084533,0.7844746516200736
24,0.16819303777969696,0.63572866,0.6848965029598391,0.7553988202103104
25,0.16462811567086855,0.6719132,0.6540702996880192,0.7765495426177652
26,0.16546155250608063,0.66744715,0.6496651529759675,0.7798666324698641
27,0.16371897407000208,0.6740465,0.6466125176886203,0.7656835085919467
28,0.1628800172812886,0.68944633,0.611338874308013,0.7814824313926648
29,0.16165630179052387,0.67970955,0.6244069623737367,0.7737710524065999
30,0.1612397850798112,0.6816995,0.6252748361937573,0.788227750705309
31,0.159648336205414,0.691798,0.6126524015508611,0.780524920919894
32,0.1575951920005329,0.68651724,0.6123099197577857,0.7838933059758912
33,0.15697562148705896,0.68530726,0.626156380902531,0.7763700094041207
34,0.1559279838136482,0.69469583,0.6204807447293796,0.781080618962127
35,0.15404912080065675,0.7013852,0.6024491105411767,0.7796443532529709
36,0.15298767226496382,0.69920075,0.6024368422000356,0.7908010601008806
37,0.1528486065248002,0.69311994,0.6091206826867831,0.7856544413097375
38,0.15051656056024978,0.6931057,0.6159733285455565,0.7864837137727623
39,0.1490942201081375,0.7085577,0.5964605800076924,0.7830811319141661
40,0.14905025197211771,0.7105249,0.5930189852739068,0.7844661024194238
41,0.14702243376321414,0.70957553,0.5948114945223912,0.7818158502180046
42,0.14542711104666667,0.71207434,0.5913268132950584,0.7839446011797897
43,0.1442884495331648,0.7158332,0.5889178961181475,0.7871761990253912
44,0.14373798599330523,0.71693647,0.5895565167271766,0.7944515687783192
45,0.14182261577417465,0.7155188,0.5882813938743547,0.7895870736086176
46,0.1416143221000492,0.7196119,0.5865391503362472,0.7955886124647346
47,0.14054882893251738,0.72152954,0.5830907714708796,0.7963409421219116
48,0.1398892135799024,0.72156763,0.5839867225012914,0.7973411985979311
49,0.1398493726874103,0.72246236,0.5822408669911409,0.7981875694622553
50,0.13921913169483263,0.7219601,0.5826255017671059,0.7962469009147645
