epoch,train_loss,val_r
1,0.5030646603801334,0.5861136
2,0.2763699661365951,0.5982076
3,0.23958507280410676,0.63040864
4,0.20472215474561326,0.66928035
5,0.19480825796227783,0.6722102
6,0.1775954658239628,0.69898665
7,0.17423604859761793,0.70925766
8,0.16429585627821314,0.71880877
9,0.15596398755740418,0.722405
10,0.15290328662913663,0.7224294
11,0.14821058853727873,0.72782844
12,0.14678559619394896,0.7221033
13,0.14201050036288523,0.73371565
14,0.1392062714667164,0.74062526
15,0.1356330298468146,0.743418
16,0.13495345727740268,0.7432228
17,0.13436969602212195,0.7548903
18,0.13189171169199396,0.7474866
19,0.12859947455433468,0.7497492
20,0.12752304710537346,0.7573966
21,0.12624028866226125,0.76395637
22,0.1242662310785337,0.76528674
23,0.12312156372588211,0.76460093
24,0.1214191940525187,0.76232076
25,0.11911477928252955,0.7625095
26,0.11612224264783996,0.78161526
27,0.11609468191305138,0.78483737
28,0.11254801111573741,0.79038197
29,0.11015639698155667,0.79046506
30,0.10922263472788442,0.7950978
31,0.107778908704989,0.7890058
32,0.10597799760827681,0.7991276
33,0.10438078983075272,0.79732776
34,0.10304397358198422,0.7994981
35,0.10158515687401541,0.8022789
36,0.10005144480957119,0.8031534
37,0.09874760188501747,0.80502385
38,0.09767238855270491,0.80666983
39,0.09604924839877316,0.8066265
40,0.09505307396292674,0.80682313
41,0.0940996962765127,0.8076993
42,0.09327654285947057,0.8082769
43,0.09209941131156718,0.8090461
44,0.09163237393729727,0.8098539
45,0.09085830675434063,0.80915505
46,0.09043188081841816,0.8098196
47,0.08998903373908951,0.8099148
48,0.08989602276420355,0.8105785
49,0.08976213020853588,0.8104783
50,0.08973506390420176,0.810572
